transaction_id,account_id,counterparty_account_id,timestamp,amount,merchant_category,channel,device_id,ip_address,phone,email,balance,account_created_at,label
T000000508,A000327,A000446,2025-01-31 17:48:01.620405101+00:00,14.02,retail,card,D00104,10.0.1.129,+1-555-9008,user26148@example.com,971.77,2020-08-23 17:48:01.620405101+00:00,0
T000000509,A000460,A000488,2025-01-31 19:15:10.127531883+00:00,39.06,retail,wire,D00039,10.0.0.101,+1-555-0073,user96655@example.com,310.81,2019-02-02 19:15:10.127531883+00:00,0
T000000510,A000498,A000028,2025-01-31 20:42:18.634658664+00:00,5.15,crypto,web,D00215,10.0.0.11,+1-555-5444,user68210@example.com,2956.29,2023-08-22 20:42:18.634658664+00:00,0
T000000511,A000116,A000431,2025-01-31 22:09:27.141785446+00:00,18.22,retail,web,D00083,10.0.0.25,+1-555-5524,user98795@example.com,872.89,2020-10-12 22:09:27.141785446+00:00,0
T000000512,A000363,A000133,2025-01-31 23:36:35.648912228+00:00,27.1,utilities,web,D00189,10.0.0.33,+1-555-7698,user47881@example.com,6102.51,2016-12-29 23:36:35.648912228+00:00,0
T000000513,A000437,A000002,2025-02-01 01:03:44.156039009+00:00,22.51,electronics,card,D00199,10.0.0.50,+1-555-5500,user59979@example.com,4152.86,2023-01-25 01:03:44.156039009+00:00,0
T000000514,A000416,A000046,2025-02-01 02:30:52.663165791+00:00,54.1,retail,card,D00014,10.0.0.25,+1-555-1355,user65231@example.com,753.01,2015-04-04 02:30:52.663165791+00:00,0
T000000515,A000251,A000375,2025-02-01 03:58:01.170292573+00:00,34.63,utilities,wire,D00102,10.0.0.150,+1-555-3204,user16073@example.com,4005.61,2020-11-13 03:58:01.170292573+00:00,0
T000000516,A000087,A000295,2025-02-01 05:25:09.677419355+00:00,47.86,electronics,web,D00021,10.0.1.224,+1-555-1727,user27959@example.com,4858.25,2023-09-14 05:25:09.677419355+00:00,0
T000000517,A000230,A000286,2025-02-01 06:52:18.184546136+00:00,12.32,electronics,transfer,D00151,10.0.0.51,+1-555-4722,user96407@example.com,856.43,2023-04-07 06:52:18.184546136+00:00,0
T000000518,A000388,A000440,2025-02-01 08:19:26.691672918+00:00,60.21,retail,card,D00198,10.0.1.82,+1-555-9146,user67378@example.com,586.32,2020-06-16 08:19:26.691672918+00:00,0
T000000519,A000309,A000047,2025-02-01 09:46:35.198799700+00:00,125.08,gaming,card,D00140,10.0.1.179,+1-555-3919,user54137@example.com,238.82,2015-07-29 09:46:35.198799700+00:00,0
T000000520,A000194,A000041,2025-02-01 11:13:43.705926481+00:00,9.3,electronics,card,D00080,10.0.1.148,+1-555-3646,user274@example.com,1815.93,2020-05-11 11:13:43.705926481+00:00,0
T000000521,A000107,A000466,2025-02-01 12:40:52.213053263+00:00,10.1,utilities,card,D00243,10.0.0.181,+1-555-4642,user3834@example.com,614.83,2023-05-01 12:40:52.213053263+00:00,0
T000000522,A000325,A000303,2025-02-01 14:08:00.720180045+00:00,93.3,gaming,web,D00021,10.0.0.26,+1-555-1660,user55658@example.com,1860.12,2021-03-12 14:08:00.720180045+00:00,0
T000000523,A000214,A000388,2025-02-01 15:35:09.227306826+00:00,20.26,utilities,wire,D00035,10.0.0.184,+1-555-8480,user8149@example.com,850.41,2016-07-03 15:35:09.227306826+00:00,0
T000000524,A000236,A000262,2025-02-01 17:02:17.734433608+00:00,99.87,crypto,transfer,D00091,10.0.1.44,+1-555-6650,user14228@example.com,717.82,2015-04-03 17:02:17.734433608+00:00,0
T000000525,A000469,A000072,2025-02-01 18:29:26.241560390+00:00,15.76,gaming,web,D00237,10.0.1.122,+1-555-7139,user57725@example.com,854.75,2018-12-05 18:29:26.241560390+00:00,0
T000000526,A000004,A000261,2025-02-01 19:56:34.748687171+00:00,105.11,gaming,card,D00223,10.0.0.70,+1-555-3498,user96088@example.com,473.5,2016-06-07 19:56:34.748687171+00:00,0
T000000527,A000119,A000482,2025-02-01 21:23:43.255813953+00:00,27.98,travel,web,D00141,10.0.0.150,+1-555-2802,user83529@example.com,854.43,2016-12-24 21:23:43.255813953+00:00,0
T000000528,A000459,A000058,2025-02-01 22:50:51.762940735+00:00,31.76,gaming,web,D00238,10.0.1.44,+1-555-4740,user46548@example.com,743.01,2020-10-31 22:50:51.762940735+00:00,0
T000000529,A000460,A000063,2025-02-02 00:18:00.270067517+00:00,117.3,gaming,web,D00226,10.0.1.101,+1-555-2395,user94152@example.com,1324.35,2016-03-17 00:18:00.270067517+00:00,0
T000000530,A000151,A000173,2025-02-02 01:45:08.777194298+00:00,17.09,retail,web,D00146,10.0.0.155,+1-555-0213,user60594@example.com,1455.94,2024-04-24 01:45:08.777194298+00:00,0
T000000531,A000497,A000227,2025-02-02 03:12:17.284321080+00:00,9.57,gaming,card,D00029,10.0.1.155,+1-555-7252,user94443@example.com,568.53,2017-01-19 03:12:17.284321080+00:00,0
T000000532,A000105,A000314,2025-02-02 04:39:25.791447862+00:00,15.67,electronics,card,D00224,10.0.1.144,+1-555-8599,user23769@example.com,3231.31,2019-04-10 04:39:25.791447862+00:00,0
T000000533,A000025,A000079,2025-02-02 06:06:34.298574643+00:00,38.56,travel,wire,D00160,10.0.0.180,+1-555-2245,user57861@example.com,1178.91,2019-03-11 06:06:34.298574643+00:00,0
T000000534,A000153,A000466,2025-02-02 07:33:42.805701425+00:00,5.13,retail,transfer,D00035,10.0.1.12,+1-555-6269,user92244@example.com,4455.75,2015-09-29 07:33:42.805701425+00:00,0
T000000535,A000265,A000075,2025-02-02 09:00:51.312828207+00:00,46.41,retail,wire,D00210,10.0.0.238,+1-555-9075,user98140@example.com,1624.35,2022-05-28 09:00:51.312828207+00:00,0
T000000536,A000003,A000100,2025-02-02 10:27:59.819954988+00:00,14.31,retail,card,D00099,10.0.1.78,+1-555-7401,user86005@example.com,1415.56,2023-02-04 10:27:59.819954988+00:00,0
T000000537,A000085,A000483,2025-02-02 11:55:08.327081770+00:00,77.31,retail,web,D00196,10.0.0.161,+1-555-8328,user14959@example.com,904.35,2018-06-27 11:55:08.327081770+00:00,0
T000000538,A000395,A000188,2025-02-02 13:22:16.834208552+00:00,2.24,retail,card,D00065,10.0.0.164,+1-555-8915,user61891@example.com,2190.47,2017-09-03 13:22:16.834208552+00:00,0
T000000539,A000310,A000286,2025-02-02 14:49:25.341335334+00:00,11.17,retail,wire,D00002,10.0.0.211,+1-555-2525,user9466@example.com,1375.89,2025-01-06 14:49:25.341335334+00:00,0
T000000540,A000302,A000217,2025-02-02 16:16:33.848462115+00:00,4.54,crypto,card,D00113,10.0.0.107,+1-555-0732,user38274@example.com,2661.84,2020-01-31 16:16:33.848462115+00:00,0
T000000541,A000494,A000129,2025-02-02 17:43:42.355588897+00:00,10.74,electronics,web,D00113,10.0.1.34,+1-555-8015,user3027@example.com,4835.45,2021-04-21 17:43:42.355588897+00:00,0
T000000542,A000114,A000253,2025-02-02 19:10:50.862715679+00:00,31.43,utilities,card,D00215,10.0.1.223,+1-555-7910,user75936@example.com,748.83,2016-11-23 19:10:50.862715679+00:00,0
T000000543,A000448,A000388,2025-02-02 20:37:59.369842460+00:00,20.51,utilities,card,D00028,10.0.0.174,+1-555-1913,user77413@example.com,2188.06,2016-07-07 20:37:59.369842460+00:00,0
T000000544,A000177,A000005,2025-02-02 22:05:07.876969242+00:00,19.04,retail,card,D00228,10.0.1.174,+1-555-9036,user9244@example.com,2139.0,2023-09-06 22:05:07.876969242+00:00,0
T000000545,A000462,A000437,2025-02-02 23:32:16.384096024+00:00,20.92,electronics,web,D00038,10.0.0.232,+1-555-0248,user91659@example.com,1932.34,2019-04-12 23:32:16.384096024+00:00,0
T000000546,A000391,A000092,2025-02-03 00:59:24.891222805+00:00,30.07,travel,transfer,D00233,10.0.0.82,+1-555-3770,user83937@example.com,947.13,2017-11-14 00:59:24.891222805+00:00,0
T000000547,A000106,A000458,2025-02-03 02:26:33.398349587+00:00,79.98,electronics,wire,D00097,10.0.1.145,+1-555-9611,user83983@example.com,962.59,2022-06-21 02:26:33.398349587+00:00,1
T000000548,A000104,A000481,2025-02-03 03:53:41.905476369+00:00,49.74,travel,web,D00089,10.0.0.249,+1-555-3526,user44726@example.com,839.57,2015-10-06 03:53:41.905476369+00:00,0
T000000549,A000271,A000466,2025-02-03 05:20:50.412603150+00:00,47.59,gaming,web,D00239,10.0.0.12,+1-555-7613,user93963@example.com,826.36,2016-03-05 05:20:50.412603150+00:00,0
T000000550,A000251,A000325,2025-02-03 06:47:58.919729932+00:00,36.05,gaming,transfer,D00089,10.0.0.239,+1-555-0380,user98310@example.com,683.96,2023-05-09 06:47:58.919729932+00:00,0
T000000551,A000117,A000452,2025-02-03 08:15:07.426856714+00:00,42.8,electronics,card,D00158,10.0.0.81,+1-555-4890,user54806@example.com,1232.01,2024-11-30 08:15:07.426856714+00:00,0
T000000552,A000130,A000429,2025-02-03 09:42:15.933983496+00:00,33.0,gaming,transfer,D00004,10.0.1.141,+1-555-7816,user37851@example.com,730.51,2019-04-22 09:42:15.933983496+00:00,0
T000000553,A000449,A000319,2025-02-03 11:09:24.441110277+00:00,187.74,electronics,transfer,D00025,10.0.1.14,+1-555-8432,user76304@example.com,1897.92,2016-04-08 11:09:24.441110277+00:00,0
T000000554,A000376,A000445,2025-02-03 12:36:32.948237059+00:00,22.49,utilities,web,D00088,10.0.0.152,+1-555-4362,user4414@example.com,1401.87,2018-04-07 12:36:32.948237059+00:00,0
T000000555,A000095,A000171,2025-02-03 14:03:41.455363841+00:00,18.05,utilities,card,D00060,10.0.0.1,+1-555-0758,user33670@example.com,1533.48,2017-07-01 14:03:41.455363841+00:00,0
T000000556,A000362,A000417,2025-02-03 15:30:49.962490622+00:00,11.55,electronics,card,D00056,10.0.1.29,+1-555-5324,user438@example.com,1076.22,2017-11-22 15:30:49.962490622+00:00,0
T000000557,A000076,A000462,2025-02-03 16:57:58.469617404+00:00,8.74,utilities,card,D00094,10.0.1.96,+1-555-7396,user76657@example.com,1415.33,2023-08-11 16:57:58.469617404+00:00,0
T000000558,A000222,A000317,2025-02-03 18:25:06.976744186+00:00,7.07,utilities,wire,D00152,10.0.0.212,+1-555-4509,user4300@example.com,1098.98,2024-05-25 18:25:06.976744186+00:00,0
T000000559,A000006,A000061,2025-02-03 19:52:15.483870967+00:00,10.09,travel,web,D00031,10.0.1.196,+1-555-9563,user75304@example.com,2498.97,2024-06-10 19:52:15.483870967+00:00,0
T000000560,A000324,A000107,2025-02-03 21:19:23.990997749+00:00,22.86,retail,web,D00188,10.0.0.98,+1-555-3140,user56565@example.com,940.2,2015-04-07 21:19:23.990997749+00:00,0
T000000561,A000090,A000084,2025-02-03 22:46:32.498124531+00:00,34.27,utilities,web,D00211,10.0.1.121,+1-555-8185,user43560@example.com,1808.8,2015-08-03 22:46:32.498124531+00:00,0
T000000562,A000118,A000266,2025-02-04 00:13:41.005251313+00:00,25.82,electronics,transfer,D00208,10.0.0.247,+1-555-7548,user63097@example.com,471.02,2016-10-04 00:13:41.005251313+00:00,0
T000000563,A000094,A000216,2025-02-04 01:40:49.512378094+00:00,11.41,retail,card,D00048,10.0.0.157,+1-555-4316,user4376@example.com,2367.67,2024-05-26 01:40:49.512378094+00:00,0
T000000564,A000091,A000413,2025-02-04 03:07:58.019504876+00:00,60.35,crypto,card,D00220,10.0.0.144,+1-555-0978,user81111@example.com,856.27,2016-03-19 03:07:58.019504876+00:00,0
T000000565,A000038,A000141,2025-02-04 04:35:06.526631658+00:00,51.39,travel,web,D00032,10.0.0.224,+1-555-3463,user26626@example.com,645.6,2015-05-14 04:35:06.526631658+00:00,0
T000000566,A000277,A000082,2025-02-04 06:02:15.033758439+00:00,20.91,retail,card,D00026,10.0.0.40,+1-555-7673,user84251@example.com,538.59,2017-04-01 06:02:15.033758439+00:00,0
T000000567,A000433,A000307,2025-02-04 07:29:23.540885221+00:00,12.77,utilities,card,D00181,10.0.1.69,+1-555-8924,user88518@example.com,505.56,2020-11-16 07:29:23.540885221+00:00,0
T000000568,A000150,A000069,2025-02-04 08:56:32.048012003+00:00,42.45,retail,web,D00190,10.0.0.204,+1-555-4570,user55076@example.com,911.26,2024-02-22 08:56:32.048012003+00:00,0
T000000569,A000389,A000452,2025-02-04 10:23:40.555138784+00:00,29.61,travel,card,D00031,10.0.1.84,+1-555-2915,user58726@example.com,4442.19,2021-07-19 10:23:40.555138784+00:00,0
T000000570,A000271,A000040,2025-02-04 11:50:49.062265566+00:00,5.77,gaming,wire,D00103,10.0.1.1,+1-555-7655,user92351@example.com,800.58,2023-01-14 11:50:49.062265566+00:00,0
T000000571,A000127,A000245,2025-02-04 13:17:57.569392348+00:00,22.92,retail,transfer,D00102,10.0.1.232,+1-555-9374,user40509@example.com,228.76,2018-08-04 13:17:57.569392348+00:00,0
T000000572,A000030,A000474,2025-02-04 14:45:06.076519129+00:00,31.88,gaming,wire,D00180,10.0.0.41,+1-555-1423,user39761@example.com,1794.3,2016-04-09 14:45:06.076519129+00:00,0
T000000573,A000391,A000276,2025-02-04 16:12:14.583645911+00:00,9.98,gaming,wire,D00128,10.0.0.246,+1-555-3198,user94739@example.com,549.27,2020-02-16 16:12:14.583645911+00:00,0
T000000574,A000011,A000404,2025-02-04 17:39:23.090772693+00:00,29.66,travel,card,D00150,10.0.1.12,+1-555-7947,user40389@example.com,2570.48,2024-08-03 17:39:23.090772693+00:00,0
T000000575,A000211,A000211,2025-02-04 19:06:31.597899475+00:00,5.73,travel,card,D00020,10.0.0.124,+1-555-1250,user36644@example.com,956.36,2021-03-08 19:06:31.597899475+00:00,0
T000000576,A000017,A000377,2025-02-04 20:33:40.105026256+00:00,93.33,utilities,web,D00244,10.0.1.80,+1-555-9739,user593@example.com,1075.77,2017-02-05 20:33:40.105026256+00:00,0
T000000577,A000387,A000353,2025-02-04 22:00:48.612153038+00:00,85.45,utilities,card,D00138,10.0.0.181,+1-555-2358,user32808@example.com,3490.67,2018-09-09 22:00:48.612153038+00:00,0
T000000578,A000494,A000256,2025-02-04 23:27:57.119279820+00:00,19.06,retail,wire,D00167,10.0.1.125,+1-555-4865,user24966@example.com,2195.54,2024-08-30 23:27:57.119279820+00:00,0
T000000579,A000161,A000050,2025-02-05 00:55:05.626406601+00:00,35.28,electronics,card,D00120,10.0.1.205,+1-555-5194,user77049@example.com,494.18,2021-08-01 00:55:05.626406601+00:00,0
T000000580,A000156,A000485,2025-02-05 02:22:14.133533383+00:00,2.2,travel,web,D00061,10.0.1.170,+1-555-3743,user50020@example.com,555.9,2021-07-26 02:22:14.133533383+00:00,0
T000000581,A000282,A000024,2025-02-05 03:49:22.640660165+00:00,7.72,utilities,web,D00167,10.0.1.60,+1-555-1311,user35530@example.com,321.56,2024-09-23 03:49:22.640660165+00:00,0
T000000582,A000250,A000178,2025-02-05 05:16:31.147786946+00:00,18.29,utilities,wire,D00072,10.0.1.102,+1-555-0301,user93382@example.com,10749.09,2021-08-03 05:16:31.147786946+00:00,0
T000000583,A000190,A000320,2025-02-05 06:43:39.654913728+00:00,8.4,electronics,web,D00054,10.0.1.176,+1-555-3799,user44623@example.com,671.72,2016-11-08 06:43:39.654913728+00:00,0
T000000584,A000182,A000384,2025-02-05 08:10:48.162040510+00:00,50.12,utilities,web,D00138,10.0.1.234,+1-555-2692,user41582@example.com,3414.72,2023-10-11 08:10:48.162040510+00:00,0
T000000585,A000093,A000267,2025-02-05 09:37:56.669167292+00:00,180.78,electronics,card,D00089,10.0.1.106,+1-555-9058,user72245@example.com,874.96,2019-12-11 09:37:56.669167292+00:00,0
T000000586,A000125,A000200,2025-02-05 11:05:05.176294073+00:00,7.56,electronics,web,D00223,10.0.1.200,+1-555-6646,user26117@example.com,564.6,2018-07-12 11:05:05.176294073+00:00,0
T000000587,A000292,A000203,2025-02-05 12:32:13.683420855+00:00,10.62,crypto,transfer,D00164,10.0.1.226,+1-555-0938,user43012@example.com,1362.73,2018-03-25 12:32:13.683420855+00:00,0
T000000588,A000367,A000487,2025-02-05 13:59:22.190547637+00:00,31.05,electronics,web,D00093,10.0.0.87,+1-555-7550,user70602@example.com,1031.4,2021-10-14 13:59:22.190547637+00:00,0
T000000589,A000375,A000166,2025-02-05 15:26:30.697674418+00:00,122.87,crypto,transfer,D00008,10.0.0.250,+1-555-6145,user32228@example.com,2544.02,2019-05-05 15:26:30.697674418+00:00,0
T000000590,A000258,A000427,2025-02-05 16:53:39.204801200+00:00,7.23,electronics,card,D00085,10.0.0.178,+1-555-1256,user42934@example.com,2569.6,2017-11-13 16:53:39.204801200+00:00,0
T000000591,A000376,A000025,2025-02-05 18:20:47.711927982+00:00,31.47,utilities,card,D00028,10.0.1.218,+1-555-4037,user1538@example.com,835.38,2018-12-14 18:20:47.711927982+00:00,0
T000000592,A000296,A000329,2025-02-05 19:47:56.219054763+00:00,151.61,utilities,wire,D00054,10.0.1.116,+1-555-7374,user79418@example.com,423.28,2016-09-20 19:47:56.219054763+00:00,0
T000000593,A000178,A000340,2025-02-05 21:15:04.726181545+00:00,4.7,electronics,card,D00070,10.0.1.186,+1-555-6474,user86056@example.com,514.02,2022-11-22 21:15:04.726181545+00:00,0
T000000594,A000176,A000337,2025-02-05 22:42:13.233308327+00:00,6.81,travel,web,D00163,10.0.0.174,+1-555-5733,user66838@example.com,215.73,2023-12-31 22:42:13.233308327+00:00,0
T000000595,A000259,A000210,2025-02-06 00:09:21.740435108+00:00,16.06,gaming,web,D00026,10.0.1.165,+1-555-4896,user52670@example.com,1075.38,2015-10-05 00:09:21.740435108+00:00,0
T000000596,A000153,A000345,2025-02-06 01:36:30.247561890+00:00,14.58,retail,wire,D00040,10.0.0.40,+1-555-6905,user89349@example.com,1326.85,2017-10-04 01:36:30.247561890+00:00,0
T000000597,A000381,A000222,2025-02-06 03:03:38.754688672+00:00,55.29,utilities,card,D00009,10.0.1.213,+1-555-8767,user85133@example.com,536.86,2020-08-12 03:03:38.754688672+00:00,0
T000000598,A000092,A000296,2025-02-06 04:30:47.261815454+00:00,31.24,crypto,card,D00229,10.0.0.114,+1-555-1716,user46889@example.com,487.4,2019-05-23 04:30:47.261815454+00:00,0
T000000599,A000027,A000446,2025-02-06 05:57:55.768942235+00:00,4.16,retail,transfer,D00246,10.0.1.6,+1-555-4024,user61784@example.com,1322.31,2015-11-27 05:57:55.768942235+00:00,0
T000000600,A000245,A000336,2025-02-06 07:25:04.276069017+00:00,41.08,utilities,web,D00074,10.0.1.102,+1-555-8487,user93866@example.com,807.9,2016-06-08 07:25:04.276069017+00:00,0
T000000601,A000035,A000368,2025-02-06 08:52:12.783195799+00:00,13.77,electronics,web,D00113,10.0.1.115,+1-555-5084,user20066@example.com,1129.64,2017-01-12 08:52:12.783195799+00:00,0
T000000602,A000095,A000484,2025-02-06 10:19:21.290322580+00:00,87.75,retail,card,D00075,10.0.0.106,+1-555-1761,user77823@example.com,998.47,2019-03-10 10:19:21.290322580+00:00,0
T000000603,A000188,A000109,2025-02-06 11:46:29.797449362+00:00,13.1,retail,card,D00133,10.0.1.21,+1-555-1301,user36316@example.com,1634.32,2017-11-24 11:46:29.797449362+00:00,0
T000000604,A000002,A000293,2025-02-06 13:13:38.304576144+00:00,12.98,utilities,wire,D00137,10.0.1.9,+1-555-7273,user9286@example.com,852.16,2019-04-17 13:13:38.304576144+00:00,0
T000000605,A000111,A000328,2025-02-06 14:40:46.811702925+00:00,42.15,utilities,web,D00063,10.0.1.132,+1-555-4903,user41725@example.com,905.97,2020-06-28 14:40:46.811702925+00:00,0
T000000606,A000272,A000347,2025-02-06 16:07:55.318829707+00:00,52.61,electronics,wire,D00161,10.0.0.160,+1-555-7907,user51817@example.com,297.25,2018-05-12 16:07:55.318829707+00:00,0
T000000607,A000187,A000066,2025-02-06 17:35:03.825956489+00:00,38.4,retail,wire,D00001,10.0.1.125,+1-555-1147,user73972@example.com,1286.57,2024-11-06 17:35:03.825956489+00:00,0
T000000608,A000448,A000380,2025-02-06 19:02:12.333083271+00:00,4.55,retail,web,D00161,10.0.1.52,+1-555-6069,user15170@example.com,1437.92,2016-11-02 19:02:12.333083271+00:00,0
T000000609,A000046,A000097,2025-02-06 20:29:20.840210052+00:00,42.02,gaming,web,D00187,10.0.1.123,+1-555-5831,user54817@example.com,1161.93,2021-12-07 20:29:20.840210052+00:00,0
T000000610,A000359,A000204,2025-02-06 21:56:29.347336834+00:00,8.72,electronics,web,D00013,10.0.1.181,+1-555-4594,user66137@example.com,6182.43,2019-08-23 21:56:29.347336834+00:00,0
T000000611,A000296,A000357,2025-02-06 23:23:37.854463616+00:00,31.04,electronics,transfer,D00180,10.0.0.214,+1-555-4273,user63650@example.com,1525.72,2018-06-13 23:23:37.854463616+00:00,0
T000000612,A000322,A000131,2025-02-07 00:50:46.361590397+00:00,5.91,electronics,web,D00184,10.0.0.216,+1-555-2712,user83246@example.com,1181.83,2021-10-23 00:50:46.361590397+00:00,0
T000000613,A000335,A000062,2025-02-07 02:17:54.868717179+00:00,38.33,travel,card,D00243,10.0.1.142,+1-555-7833,user75308@example.com,1996.83,2021-10-13 02:17:54.868717179+00:00,0
T000000614,A000026,A000337,2025-02-07 03:45:03.375843961+00:00,10.95,gaming,wire,D00201,10.0.1.134,+1-555-3311,user46529@example.com,7261.13,2023-04-26 03:45:03.375843961+00:00,0
T000000615,A000395,A000140,2025-02-07 05:12:11.882970742+00:00,6.8,travel,web,D00005,10.0.1.182,+1-555-4184,user27386@example.com,1639.55,2024-02-03 05:12:11.882970742+00:00,0
T000000616,A000165,A000413,2025-02-07 06:39:20.390097524+00:00,50.09,retail,transfer,D00020,10.0.1.19,+1-555-8592,user88060@example.com,226.15,2016-04-16 06:39:20.390097524+00:00,0
T000000617,A000325,A000449,2025-02-07 08:06:28.897224306+00:00,31.24,travel,card,D00034,10.0.1.62,+1-555-6305,user88199@example.com,1892.49,2019-12-02 08:06:28.897224306+00:00,0
T000000618,A000146,A000174,2025-02-07 09:33:37.404351087+00:00,13.28,travel,web,D00145,10.0.0.29,+1-555-0387,user12975@example.com,662.89,2018-04-23 09:33:37.404351087+00:00,0
T000000619,A000198,A000369,2025-02-07 11:00:45.911477869+00:00,104.71,travel,web,D00178,10.0.0.227,+1-555-0589,user45327@example.com,287.73,2023-07-16 11:00:45.911477869+00:00,0
